Id,Probability
32873,0.109966
32874,0.0256474
32875,0.114152
32876,0.0852154
32877,0.0228918
32878,0.0402741
32879,0.0334496
32880,0.0155769
32881,0.0369623
32882,0.0249712
32883,0.0483541
32884,0.0778387
32885,0.0576629
32886,0.0393011
32887,0.0205667
32888,0.0983886
32889,0.0341805
32890,0.11738
32891,0.0615009
32892,0.059748
32893,0.0213094
32894,0.0284826
32895,0.132642
32896,0.0576549
32897,0.0252531
32898,0.0210624
32899,0.240744
32900,0.0307071
32901,0.0884713
32902,0.0461043
32903,0.0822218
32904,0.0302229
32905,0.0584074
32906,0.0786628
32907,0.0328842
32908,0.0579436
32909,0.065907
32910,0.16456
32911,0.08949
32912,0.0511601
32913,0.0336898
32914,0.0846621
32915,0.351408
32916,0.0385031
32917,0.0377424
32918,0.0831708
32919,0.0179274
32920,0.0401294
32921,0.0466822
32922,0.844575
32923,0.0117655
32924,0.133527
32925,0.148735
32926,0.161091
32927,0.0426094
32928,0.0515081
32929,0.0272238
32930,0.0297869
32931,0.0402491
32932,0.0833259
32933,0.0257733
32934,0.166061
32935,0.0339043
32936,0.0270975
32937,0.0125151
32938,0.0672741
32939,0.0960795
32940,0.0437722
32941,0.0335987
32942,0.136159
32943,0.0187022
32944,0.0567049
32945,0.098595
32946,0.0434209
32947,0.0339984
32948,0.0660342
32949,0.0387678
32950,0.084904
32951,0.023
32952,0.0435497
32953,0.0483904
32954,0.0452375
32955,0.0339672
32956,0.033659
32957,0.0420219
32958,0.0419224
32959,0.0375112
32960,0.124108
32961,0.0297516
32962,0.0353833
32963,0.167364
32964,0.0649275
32965,0.0317777
32966,0.0671806
32967,0.106782
32968,0.0542381
32969,0.125637
32970,0.0290606
32971,0.0932949
32972,0.0247358
32973,0.382781
32974,0.0254656
32975,0.0399452
32976,0.0521806
32977,0.0227048
32978,0.043146
32979,0.031404
32980,0.14206
32981,0.037903
32982,0.0483642
32983,0.047343
32984,0.112245
32985,0.0328549
32986,0.0397761
32987,0.0454082
32988,0.027222
32989,0.118066
32990,0.0217661
32991,0.0487347
32992,0.0371522
32993,0.0279476
32994,0.0609162
32995,0.0371931
32996,0.0960123
32997,0.119426
32998,4.60203e-06
32999,0.128854
33000,0.0795118
33001,0.0431192
33002,0.0767625
33003,0.0713018
33004,0.616449
33005,0.0190669
33006,0.00827982
33007,0.0632181
33008,0.0412625
33009,0.0225376
33010,0.168115
33011,0.0595651
33012,0.0606424
33013,0.0279664
33014,0.0443093
33015,0.05688
33016,0.090792
33017,0.0261739
33018,0.0798049
33019,0.0474449
33020,0.0492924
33021,0.0659523
33022,0.0500265
33023,0.0196391
33024,0.0585958
33025,0.0278272
33026,0.0827587
33027,0.0781784
33028,0.0674795
33029,0.0393176
33030,0.0552136
33031,0.0115867
33032,0.0820175
33033,0.013111
33034,0.0318655
33035,0.0370359
33036,0.0340141
33037,0.0345806
33038,0.0554898
33039,0.162718
33040,0.0858003
33041,0.108483
33042,0.0356328
33043,0.0285899
33044,0.0665089
33045,0.0848203
33046,0.0302976
33047,0.0442887
33048,0.0627411
33049,0.0539604
33050,0.0425094
33051,0.0574689
33052,0.057102
33053,0.0501697
33054,0.0159677
33055,0.0721667
33056,0.0973956
33057,0.0151886
33058,0.0311771
33059,0.0187488
33060,0.0408696
33061,0.0578487
33062,0.0821123
33063,0.0494438
33064,0.0247399
33065,0.370644
33066,0.0321225
33067,0.0807379
33068,0.0542372
33069,0.108621
33070,0.0195688
33071,0.045705
33072,0.0673689
33073,0.0391992
33074,0.0577263
33075,0.050281
33076,0.0411861
33077,0.0888548
33078,0.044159
33079,0.148783
33080,0.107388
33081,0.0290555
33082,0.099845
33083,0.111126
33084,0.0980847
33085,0.127636
33086,0.108905
33087,0.0489448
33088,0.18784
33089,0.104693
33090,0.0196608
33091,0.168056
33092,0.0516147
33093,0.021543
33094,0.259476
33095,0.0569011
33096,0.0583452
33097,0.0163656
33098,0.0285996
33099,0.0681297
33100,0.11963
33101,0.0463148
33102,0.126977
33103,0.186431
33104,0.0359243
33105,0.0840944
33106,0.0399463
33107,0.0499442
33108,0.0234684
33109,0.200468
33110,0.0434891
33111,0.0279293
33112,0.211282
33113,0.011623
33114,0.0166631
33115,0.0116768
33116,0.0767933
33117,0.0172306
33118,0.150637
33119,0.0525397
33120,0.102421
33121,0.0637445
33122,0.019836
33123,0.091923
33124,0.0250906
33125,0.167683
33126,0.0526197
33127,0.0607974
33128,0.35249
33129,0.0234275
33130,0.0913347
33131,0.0667364
33132,0.0268909
33133,0.0320795
33134,0.056012
33135,0.0596683
33136,0.0152819
33137,0.124763
33138,0.0961838
33139,0.0530206
33140,0.0275846
33141,0.122416
33142,0.173822
33143,0.0774867
33144,0.0503892
33145,0.0335387
33146,0.0305197
33147,0.0271716
33148,0.0677319
33149,0.0340971
33150,0.0899514
33151,0.011905
33152,0.0466797
33153,0.0612975
33154,0.0352166
33155,0.048497
33156,0.0301475
33157,0.113855
33158,0.0125652
33159,0.0524629
33160,0.091005
33161,0.0504117
33162,0.111033
33163,0.0299572
33164,0.6089
33165,0.0154269
33166,0.0295629
33167,0.150258
33168,0.00938723
33169,0.0331313
33170,0.0686462
33171,0.0501764
33172,0.0114723
33173,0.846249
33174,0.17797
33175,0.0401582
33176,0.0728636
33177,0.0295021
33178,0.0572131
33179,0.134974
33180,0.0265576
33181,0.0572754
33182,0.0669139
33183,0.0588106
33184,0.0313939
33185,0.0565373
33186,0.444681
33187,0.0516853
33188,0.040161
33189,0.0949095
33190,0.0240963
33191,0.0983732
33192,0.0247724
33193,0.0333667
33194,0.0352625
33195,0.138737
33196,0.0172365
33197,0.0176937
33198,0.0947329
33199,0.062233
33200,0.0440755
33201,0.107724
33202,0.0757746
33203,0.0669274
33204,0.361127
33205,0.148622
33206,0.0410036
33207,0.0344471
33208,0.0432984
33209,0.0238165
33210,0.0299606
33211,0.0906993
33212,0.234148
33213,0.0635578
33214,0.168407
33215,0.0443334
33216,0.116296
33217,0.024636
33218,0.150308
33219,0.148611
33220,0.0580852
33221,0.0315668
33222,0.116121
33223,0.0494721
33224,0.0398568
33225,0.0680077
33226,0.0524382
33227,0.0859885
33228,0.0383759
33229,0.0271669
33230,0.185632
33231,0.0402405
33232,0.0121162
33233,0.151402
33234,0.0265946
33235,0.0417508
33236,0.0529239
33237,0.0241901
33238,0.033355
33239,0.0367733
33240,0.148009
33241,0.0574059
33242,0.104091
33243,0.0545989
33244,0.0857959
33245,0.113445
33246,0.0673655
33247,0.100236
33248,0.035063
33249,0.111194
33250,0.046693
33251,0.0890845
33252,0.0294701
33253,0.0330815
33254,0.0276552
33255,0.138262
33256,0.0657473
33257,0.0821195
33258,0.0528942
33259,0.0423428
33260,0.0618114
33261,0.0274315
33262,0.0879687
33263,0.0179138
33264,0.0200873
33265,0.0229651
33266,0.0229818
33267,0.0603019
33268,0.0287738
33269,0.0360058
33270,0.0164907
33271,0.0292908
33272,0.0448124
33273,0.0628183
33274,0.0351865
33275,0.033788
33276,0.030184
33277,0.00759626
33278,0.109801
33279,0.0151661
33280,0.0176074
33281,0.0359766
33282,0.0462517
33283,0.0248324
33284,0.0205963
33285,0.0803945
33286,0.0228186
33287,0.0438179
33288,0.0242822
33289,0.0184775
33290,0.0302522
33291,0.587851
33292,0.0292645
33293,0.0549753
33294,0.0388196
33295,0.0190106
33296,0.0830732
33297,0.0466099
33298,0.0204378
33299,0.0871066
33300,0.0693295
33301,0.0908562
33302,0.0245015
33303,0.0946323
33304,0.017934
33305,0.08286
33306,0.870671
33307,0.100991
33308,0.0491352
33309,0.105256
33310,0.137045
33311,0.02379
33312,0.0201885
33313,0.113891
33314,0.00729609
33315,0.031019
33316,0.0189932
33317,0.112335
33318,0.173128
33319,0.0897109
33320,0.0184047
33321,0.0375965
33322,0.0336135
33323,0.0641431
33324,0.113422
33325,0.0188486
33326,0.0242817
33327,0.0742398
33328,0.0217345
33329,0.0144835
33330,0.0229834
33331,0.0348897
33332,0.0361668
33333,0.0180986
33334,0.144433
33335,0.160638
33336,0.0241766
33337,0.0149731
33338,0.0575434
33339,0.0671848
33340,0.0316203
33341,0.0234025
33342,0.0634912
33343,0.0572597
33344,0.0450945
33345,0.0574937
33346,0.118432
33347,0.0325372
33348,0.0364743
33349,0.0416127
33350,0.0769491
33351,0.0557398
33352,0.361261
33353,0.0206425
33354,0.0456501
33355,0.0722862
33356,0.0198802
33357,0.0565322
33358,0.0554933
33359,0.153706
33360,0.0138987
33361,0.101973
33362,0.0380409
33363,0.0196536
33364,0.102706
33365,0.0413013
33366,0.177639
33367,0.0394316
33368,0.0771681
33369,0.0660048
33370,0.0711027
33371,0.0479144
33372,0.0321637
33373,0.276558
33374,0.0130111
33375,0.0979903
33376,0.00527462
33377,0.024726
33378,0.213073
33379,0.101605
33380,0.037614
33381,0.0682623
33382,0.0177437
33383,0.120451
33384,0.054829
33385,0.0279751
33386,0.0760365
33387,0.0360972
33388,0.0684915
33389,0.170598
33390,0.03699
33391,0.0170121
33392,0.0622948
33393,0.0424921
33394,0.0281409
33395,0.0150222
33396,0.0279448
33397,0.0683601
33398,0.0296417
33399,0.0401505
33400,0.0450757
33401,0.0290855
33402,0.0207334
33403,0.145909
33404,0.183807
33405,0.0732936
33406,0.0163073
33407,0.0317533
33408,0.0319405
33409,0.109001
33410,0.107343
33411,0.0135149
33412,0.0547522
33413,0.088102
33414,0.0262813
33415,0.135358
33416,0.0353782
33417,0.035121
33418,0.033976
33419,0.0613159
33420,0.0499248
33421,0.0209813
33422,0.0394897
33423,0.0910828
33424,0.0469038
33425,0.0102401
33426,0.0495391
33427,0.0381067
33428,0.0628422
33429,0.0650902
33430,0.0306197
33431,0.0241189
33432,0.0635063
33433,0.0716103
33434,0.104279
33435,0.0502126
33436,0.100247
33437,0.0637175
33438,0.0232038
33439,0.0506875
33440,0.0662773
33441,0.114754
33442,0.0557706
33443,0.075192
33444,0.0493854
33445,0.0473845
33446,0.0309269
33447,0.0370586
33448,0.0305694
33449,0.0516512
33450,0.015311
33451,0.071046
33452,0.0534457
33453,0.0266328
33454,0.0357806
33455,0.0470303
33456,0.220671
33457,0.0397589
33458,0.0804834
33459,0.0302422
33460,0.0553244
33461,0.0206242
33462,0.0442237
33463,0.029714
33464,0.0121578
33465,0.0604258
33466,0.0444976
33467,0.0533817
33468,0.0437116
33469,0.126176
33470,0.0989935
33471,0.0873658
33472,0.0415702
33473,0.035538
33474,0.0276868
33475,0.0481964
33476,0.0626808
33477,0.0660124
33478,0.028359
33479,0.0832269
33480,0.0329159
33481,0.0182575
33482,0.0753961
33483,0.0270707
33484,0.0260354
33485,0.0477039
33486,0.117177
33487,0.18646
33488,0.0495978
33489,0.0471975
33490,0.0303836
33491,0.0561911
33492,0.014823
33493,0.0661947
33494,0.0373018
33495,0.0262406
33496,0.058777
33497,0.0404201
33498,0.0281016
33499,0.0603393
33500,0.0199471
33501,0.0380645
33502,0.0269972
33503,0.0559302
33504,0.0143873
33505,0.0606716
33506,0.0584797
33507,0.0627613
33508,0.0559731
33509,0.014131
33510,0.0693574
33511,0.201889
33512,0.0985496
33513,0.105364
33514,0.103844
33515,0.0466793
33516,0.0564357
33517,0.0325734
33518,0.00931016
33519,0.0410969
33520,0.0307311
33521,0.0374992
33522,0.044662
33523,0.055147
33524,0.0208556
33525,0.0592704
33526,0.0307441
33527,0.0116274
33528,0.0169322
33529,0.0252216
33530,0.0131094
33531,0.0340303
33532,0.0701101
33533,0.0212395
33534,0.0858802
33535,0.0248768
33536,0.0355733
33537,0.0223716
33538,0.0205601
33539,0.0305142
33540,0.0654142
33541,0.0176223
33542,0.0454772
33543,0.0271832
33544,0.0770604
33545,0.123194
33546,0.148785
33547,0.033841
33548,0.0193584
33549,0.116651
33550,0.0455054
33551,0.0472869
33552,0.329014
33553,0.0899217
33554,0.0316283
33555,0.0693312
33556,0.152644
33557,0.263936
33558,0.0195599
33559,0.0122953
33560,0.0264452
33561,0.0503068
33562,0.0414649
33563,0.494393
33564,0.0676032
33565,0.0243619
33566,0.173225
33567,0.0701662
33568,0.0150387
33569,0.0330639
33570,0.03935
33571,0.0542928
33572,0.060911
33573,0.0464933
33574,0.169084
33575,0.0419924
33576,0.0980669
33577,0.0966377
33578,0.0959292
33579,0.0522133
33580,0.0373799
33581,0.0729608
33582,0.0625748
33583,0.0159196
33584,0.0550546
33585,0.0195913
33586,0.0719504
33587,0.0468158
33588,0.12484
33589,0.0308901
33590,0.0271871
33591,0.0151531
33592,0.0387065
33593,0.182572
33594,0.0429512
33595,0.0201315
33596,0.0226017
33597,0.0511506
33598,0.0868777
33599,0.0152542
33600,0.0878594
33601,0.0528167
33602,0.0603327
33603,0.0958014
33604,0.025762
33605,0.0156411
33606,0.0291397
33607,0.0835281
33608,0.0256065
33609,0.111986
33610,0.0150154
33611,0.0470942
33612,0.0364059
33613,0.0357292
33614,0.0505874
33615,0.0752479
33616,0.0197863
33617,0.0263369
33618,0.0851589
33619,0.0326118
33620,0.0964525
33621,0.0221203
33622,0.131901
33623,0.0657229
33624,0.0175414
33625,0.0156847
33626,0.171914
33627,0.0913634
33628,0.0448275
33629,0.0318193
33630,0.0854769
33631,0.110641
33632,0.082472
33633,0.119743
33634,0.0340038
33635,0.0318936
33636,0.0427571
33637,0.0550704
33638,0.0585459
33639,0.0297184
33640,0.0681392
33641,0.0541084
33642,0.0162988
33643,0.0616503
33644,0.0284759
33645,0.0480078
33646,0.438723
33647,0.0658663
33648,0.0633137
33649,0.0359303
33650,0.0627124
33651,0.0273486
33652,0.0511607
33653,0.0106328
33654,0.0505407
33655,0.042941
33656,0.0956873
33657,0.0176997
33658,0.0414779
33659,0.157045
33660,0.0253095
33661,0.23749
33662,0.0256922
33663,0.0891011
33664,0.106572
33665,0.0911675
33666,0.0278673
33667,0.0284735
33668,0.080545
33669,0.108209
33670,0.0417368
33671,0.0316757
33672,0.0321716
33673,0.0145883
33674,0.116726
33675,0.0287777
33676,0.0800001
33677,0.0398831
33678,0.0611514
33679,0.0083025
33680,0.0832129
33681,0.12339
33682,0.0835039
33683,0.0299415
33684,0.0414443
33685,0.0439809
33686,0.0164788
33687,0.0297729
33688,0.0106673
33689,0.0420828
33690,0.0544477
33691,0.0334676
33692,0.0505335
33693,0.0662044
33694,0.0131747
33695,0.0323912
33696,0.0402269
33697,0.880091
33698,0.0301705
33699,0.0219375
33700,0.0237824
33701,0.024395
33702,0.0951779
33703,0.0640859
33704,0.0294277
33705,0.0685987
33706,0.0688888
33707,0.0437918
33708,0.0302243
33709,0.0122421
33710,0.182324
33711,0.0369069
33712,0.0502077
33713,0.0377589
33714,0.339399
33715,0.0167506
33716,0.0932063
33717,0.158144
33718,0.0294956
33719,0.0236238
33720,0.0939957
33721,0.0175154
33722,0.0786977
33723,0.0382805
33724,0.0361541
33725,0.0365316
33726,0.0568224
33727,0.045236
33728,0.0377501
33729,0.0265542
33730,0.02495
33731,0.0216406
33732,0.0912155
33733,0.0468906
33734,0.0199339
33735,0.0167653
33736,0.0335832
33737,0.0341031
33738,0.0725757
33739,0.29206
33740,0.120679
33741,0.0872306
33742,0.0609499
33743,0.144918
33744,0.0304257
33745,0.0791665
33746,0.0325471
33747,0.0282602
33748,0.0362697
33749,0.0505941
33750,0.0366112
33751,0.247745
33752,0.0886885
33753,0.0436368
33754,0.792563
33755,0.0323449
33756,0.0473143
33757,0.192533
33758,0.0353569
33759,0.0225064
33760,0.0543193
33761,0.0502558
33762,0.0300725
33763,0.0252024
33764,0.0568914
33765,0.0177823
33766,0.0237297
33767,0.0551231
33768,0.0542499
33769,0.0331159
33770,0.044924
33771,0.0533479
33772,0.0560206
33773,0.0605216
33774,0.0586025
33775,0.0327565
33776,0.0164566
33777,0.0636393
33778,0.0374424
33779,0.0320875
33780,0.0681969
33781,0.0477308
33782,0.0375117
33783,0.0111429
33784,0.0651428
33785,0.0723799
33786,0.0553769
33787,0.055526
33788,0.0311624
33789,0.0855484
33790,0.254154
33791,0.0689679
33792,0.0727277
33793,0.0681655
33794,0.0410821
33795,0.0534606
33796,0.0146569
33797,0.0751578
33798,0.0271339
33799,0.0151485
33800,0.113612
33801,0.0651774
33802,0.0325433
33803,0.0218856
33804,0.0464405
33805,0.032672
33806,0.0471307
33807,0.132474
33808,0.0515186
33809,0.0286257
33810,0.0213419
33811,0.0109205
33812,0.0295542
33813,0.0425054
33814,0.0309281
33815,0.0464245
33816,0.0565849
33817,0.0137684
33818,0.0306548
33819,0.015598
33820,0.0441118
33821,0.18396
33822,0.0529419
33823,0.0103293
33824,0.0362634
33825,0.0437432
33826,0.0728213
33827,0.0600359
33828,0.0221357
33829,0.0298002
33830,0.034601
33831,0.0183282
33832,0.0225263
33833,0.0826885
33834,0.0236278
33835,0.0560281
33836,0.0728574
33837,0.0464037
33838,0.0322465
33839,0.100563
33840,0.0353268
33841,0.090479
33842,0.0205287
33843,0.0581139
33844,0.0217901
33845,0.068418
33846,0.0196104
33847,0.0359355
33848,0.0620762
33849,0.0447001
33850,0.0321663
33851,0.0724853
33852,0.217575
33853,0.025899
33854,0.0348725
33855,0.185671
33856,0.106513
33857,0.0455049
33858,0.22819
33859,0.046437
33860,0.122848
33861,0.021055
33862,0.112532
33863,0.0265845
33864,0.0300187
33865,0.0516356
33866,0.0129058
33867,0.0527062
33868,0.0461541
33869,0.0776341
33870,0.120394
33871,0.0999143
33872,0.0153167
33873,0.0192375
33874,0.110936
33875,0.027754
33876,0.0167009
33877,0.0230567
33878,0.044292
33879,0.0269711
33880,0.0437074
33881,0.0253507
33882,0.0320961
33883,0.0197157
33884,0.0396727
33885,0.0389706
33886,0.0661851
33887,0.0668729
33888,0.0193044
33889,0.117464
33890,0.053232
33891,0.0530178
33892,0.0344185
33893,0.0287759
33894,0.0354782
33895,0.117806
33896,0.333218
33897,0.191202
33898,0.0098278
33899,0.0559481
33900,0.0378616
33901,0.0226958
33902,0.0129972
33903,0.0500061
33904,0.022203
33905,0.00657751
33906,0.353645
33907,0.0442389
33908,0.0503129
33909,0.0149802
33910,0.230947
33911,0.0396406
33912,0.0665571
33913,0.2176
33914,0.0398386
33915,0.0236158
33916,0.00993872
33917,0.115874
33918,0.0287938
33919,0.0269518
33920,0.0115251
33921,0.0444472
33922,0.0540662
33923,0.112188
33924,0.143193
33925,0.0610878
33926,0.0424758
33927,0.0332919
33928,0.0703195
33929,0.0861947
33930,0.131237
33931,0.0171622
33932,0.0214932
33933,0.0276096
33934,0.0269977
33935,0.113005
33936,0.0364044
33937,0.0120168
33938,0.0727291
33939,0.0426501
33940,0.0280865
33941,0.0307772
33942,0.0239399
33943,0.0752456
33944,0.0582601
33945,0.0358861
33946,0.0195796
33947,0.039205
33948,0.0564635
33949,0.0201429
33950,0.0321157
33951,0.0261876
33952,0.0585194
33953,0.078692
33954,0.374857
33955,0.0433257
33956,0.0995323
33957,0.00545642
33958,0.0595535
33959,0.108722
33960,0.0235383
33961,0.0958045
33962,0.0457434
33963,0.0997001
33964,0.0274396
33965,0.0241621
33966,0.0349722
33967,0.0122327
33968,0.100583
33969,0.080478
33970,0.102141
33971,0.0499996
33972,0.102737
33973,0.0210236
33974,0.147248
33975,0.0220656
33976,0.100697
33977,0.0361214
33978,0.07753
33979,0.169645
33980,0.0113962
33981,0.0402298
33982,0.0389177
33983,0.0280927
33984,0.0610409
33985,0.0565693
33986,0.0422718
33987,0.0211216
33988,0.0617999
33989,0.139936
33990,0.0265842
33991,0.137779
33992,0.0752852
33993,0.0431196
33994,0.120571
33995,0.0275597
33996,0.0101759
33997,0.0724304
33998,0.0532275
33999,0.0238992
34000,0.152304
34001,0.0537862
34002,0.0811385
34003,0.0233457
34004,0.0669236
34005,0.0503867
34006,0.0331129
34007,0.11219
34008,0.0306181
34009,0.0137529
34010,0.0901743
34011,0.0331632
34012,0.0418512
34013,0.0743608
34014,0.0125119
34015,0.0147656
34016,0.0459132
34017,0.149921
34018,0.0296005
34019,0.076895
34020,0.0357008
34021,0.0136683
34022,0.0667317
34023,0.136882
34024,0.0246337
34025,0.0203943
34026,0.059044
34027,0.0550397
34028,0.100442
34029,0.151646
34030,0.0594857
34031,0.0744754
34032,0.175604
34033,0.0377927
34034,0.0444122
34035,0.012301
34036,0.101867
34037,0.071815
34038,0.0679551
34039,0.154816
34040,0.10101
34041,0.048114
34042,0.0667729
34043,0.257258
34044,0.0547227
34045,0.10987
34046,0.168092
34047,0.0432595
34048,0.0586081
34049,0.0234232
34050,0.0620393
34051,0.13093
34052,0.164518
34053,0.0336115
34054,0.0444164
34055,0.0702516
34056,0.0358497
34057,0.215045
34058,0.0172288
34059,0.0630981
34060,0.124808
34061,0.0624656
34062,0.092465
34063,0.0273307
34064,0.0265232
34065,0.112644
34066,0.0381508
34067,0.0462783
34068,0.191582
34069,0.0726867
34070,0.304896
34071,0.198236
34072,0.133447
34073,0.0711014
34074,0.0326243
34075,0.126276
34076,0.0412622
34077,0.038287
34078,0.0266694
34079,0.015401
34080,0.024623
34081,0.119192
34082,0.0819332
34083,0.0439979
34084,0.177749
34085,0.0230807
34086,0.508313
34087,0.0317549
34088,0.0222331
34089,0.0247297
34090,0.0205507
34091,0.159911
34092,0.0529372
34093,0.0276249
34094,0.0368063
34095,0.0602384
34096,0.0191168
34097,0.0285528
34098,0.0540153
34099,0.012291
34100,0.114652
34101,0.0183645
34102,0.0993794
34103,0.103523
34104,0.0164922
34105,0.0499774
34106,0.0439802
34107,0.0371871
34108,0.0574331
34109,0.0269853
34110,0.0897148
34111,0.0593178
34112,0.0396008
34113,0.0256787
34114,0.035147
34115,0.0267439
34116,0.0232434
34117,0.0241101
34118,0.0318092
34119,0.0898297
34120,0.363645
34121,0.05959
34122,0.117858
34123,0.0821473
34124,0.0324933
34125,0.045013
34126,0.0435983
34127,0.0725018
34128,0.240508
34129,0.0342875
34130,0.0492524
34131,0.0173291
34132,0.0718748
34133,0.0602131
34134,0.0183282
34135,0.129533
34136,0.1117
34137,0.0701785
34138,0.0223765
34139,0.095112
34140,0.131724
34141,0.0264828
34142,0.0357416
34143,0.0513258
34144,0.0323813
34145,0.057445
34146,0.0159457
34147,0.152034
34148,0.16718
34149,0.093408
34150,0.0399176
34151,0.339312
34152,0.0324855
34153,0.0697842
34154,0.0298232
34155,0.076006
34156,0.128374
34157,0.0836959
34158,0.0628423
34159,0.103576
34160,0.0310949
34161,0.0184886
34162,0.031935
34163,0.0233262
34164,0.0651997
34165,0.0631266
34166,0.0702262
34167,0.0518192
34168,0.0538791
34169,0.0741624
34170,0.0640546
34171,0.0290025
34172,0.043243
34173,0.150866
34174,0.0368313
34175,0.0583987
34176,0.0423962
34177,0.0386417
34178,0.0410699
34179,0.0370221
34180,0.0265077
34181,0.0159548
34182,0.0806943
34183,0.0496421
34184,0.0598671
34185,0.0650082
34186,0.0764524
34187,0.0705914
34188,0.156835
34189,0.0445439
34190,0.0293504
34191,0.0190345
34192,0.0811973
34193,0.127915
34194,0.0527666
34195,0.171235
34196,0.100655
34197,0.0155238
34198,0.081261
34199,0.0271879
34200,0.0613385
34201,0.0479184
34202,0.0338391
34203,0.140757
34204,0.0157226
34205,0.0423337
34206,0.0795907
34207,0.0373371
34208,0.080155
34209,0.0683212
34210,0.079972
34211,0.0286553
34212,0.0149894
34213,0.00241907
34214,0.0284825
34215,0.047781
34216,0.0237586
34217,0.171601
34218,0.0704405
34219,0.0632631
34220,0.165482
34221,0.0498825
34222,0.033453
34223,0.0885856
34224,0.0116708
34225,0.0268684
34226,0.0242873
34227,0.0191576
34228,0.0661149
34229,0.0258179
34230,0.154327
34231,0.0927582
34232,0.20009
34233,0.0581722
34234,0.0534897
34235,0.0653784
34236,0.0343023
34237,0.0695952
34238,0.0630587
34239,0.0641656
34240,0.127607
34241,0.0504155
34242,0.0265514
34243,0.0666237
34244,0.0234056
34245,0.424147
34246,0.0904744
34247,0.0522234
34248,0.159244
34249,0.0574664
34250,0.131911
34251,0.0385271
34252,0.0553861
34253,0.0231064
34254,0.138982
34255,0.0724444
34256,0.0669831
34257,0.0355467
34258,0.0441632
34259,0.04971
34260,0.0133072
34261,0.00273284
34262,0.0178039
34263,0.0237312
34264,0.182225
34265,0.0422625
34266,0.0391997
34267,0.0295643
34268,0.0641385
34269,0.0629054
34270,0.0887619
34271,0.0473415
34272,0.073176
34273,0.0895231
34274,0.0395837
34275,0.0431751
34276,0.151067
34277,0.0228445
34278,0.0506722
34279,0.0330649
34280,0.0307523
34281,0.0929038
34282,0.055172
34283,0.407783
34284,0.0207813
34285,0.0279018
34286,0.0543857
34287,0.0189887
34288,0.0174241
34289,0.0327242
34290,0.0152518
34291,0.159861
34292,0.0257401
34293,0.055958
34294,0.11146
34295,0.00979282
34296,0.0239967
34297,0.024703
34298,0.149584
34299,0.840834
34300,0.067748
34301,0.35112
34302,0.0127423
34303,0.0486724
34304,0.032437
34305,0.0452611
34306,0.0475798
34307,0.0745584
34308,0.0172288
34309,0.0284729
34310,0.369525
34311,0.0580671
34312,0.149276
34313,0.0419756
34314,0.198566
34315,0.0643442
34316,0.130186
34317,0.0387351
34318,0.0519501
34319,0.00635876
34320,0.0962223
34321,0.07717
34322,0.04774
34323,0.0794055
34324,0.214629
34325,0.0331155
34326,0.0336353
34327,0.0878098
34328,0.166989
34329,0.0243207
34330,0.037765
34331,0.113097
34332,0.0549574
34333,0.0610833
34334,0.0302852
34335,0.0216112
34336,0.0724549
34337,0.11573
34338,0.108259
34339,0.0288424
34340,0.0738133
34341,0.0561581
34342,0.0265183
34343,0.0341745
34344,0.253249
34345,0.0207943
34346,0.0918689
34347,0.104659
34348,0.0803877
34349,0.206967
34350,0.0684987
34351,0.071155
34352,0.0705787
34353,0.0211162
34354,0.101473
34355,0.033629
34356,0.14658
34357,0.0354349
34358,0.09641
34359,0.0298874
34360,0.0756434
34361,0.035031
34362,0.0348423
34363,0.0368751
34364,0.178982
34365,0.0154466
34366,0.0521296
34367,0.0337576
34368,0.0975611
34369,0.0495904
34370,0.0324674
34371,0.0591387
34372,0.0312072
34373,0.062374
34374,0.0734011
34375,0.0724579
34376,0.0326343
34377,0.0698963
34378,0.118334
34379,0.0602623
34380,0.0582056
34381,0.104493
34382,0.0187741
34383,0.0731516
34384,0.059334
34385,0.020818
34386,0.00881693
34387,0.0839279
34388,0.0621581
34389,0.0497356
34390,0.0302236
34391,0.0628503
34392,0.0372143
34393,0.0795483
34394,0.109106
34395,0.0263911
34396,0.197384
34397,0.0817072
34398,0.0397453
34399,0.0251231
34400,0.362244
34401,0.0345431
34402,0.149261
34403,0.0660391
34404,0.0110346
34405,0.169958
34406,0.176449
34407,0.0199235
34408,0.0199281
34409,0.074059
34410,0.050355
34411,0.0341224
34412,0.0244971
34413,0.0572299
34414,0.027095
34415,0.0372353
34416,0.103014
34417,0.0408742
34418,0.0392529
34419,0.0907032
34420,0.0759654
34421,0.154736
34422,0.158386
34423,0.0838166
34424,0.0547405
34425,0.13364
34426,0.0271557
34427,0.0682913
34428,0.031682
34429,0.016662
34430,0.0247497
34431,0.0430423
34432,0.106867
34433,0.315249
34434,0.0350578
34435,0.0970114
34436,0.0991299
34437,0.034802
34438,0.0502689
34439,0.0255174
34440,0.0535613
34441,0.106355
34442,0.0311649
34443,0.0317353
34444,0.0267142
34445,0.0457485
34446,0.00351828
34447,0.130459
34448,0.0567466
34449,0.0916815
34450,0.0357937
34451,0.10832
34452,0.017818
34453,0.0292376
34454,0.119936
34455,0.0205292
34456,0.102151
34457,0.0169329
34458,0.0680651
34459,0.103647
34460,0.0330233
34461,0.119332
34462,0.0503792
34463,0.0441465
34464,0.0390284
34465,0.0518256
34466,0.0342803
34467,0.101595
34468,0.0407431
34469,0.0413563
34470,0.0390622
34471,0.00500919
34472,0.0335567
34473,0.11103
